86379,0
86498,1
86613,1
86732,1
86847,1
86965,1
87078,1
87197,1
87313,1
87430,1
87547,1
87662,1
87781,1
87896,1
88022,1
88129,1
88246,1
88363,1
88481,1
88597,1
88714,1
88829,1
88946,1
89063,1
89179,1
89297,1
89413,1
89529,1
89646,1
89764,1
89880,1
89995,1
90113,0
90230,0
90347,0
90463,0
90581,0
90696,0
90813,0
90927,0
91046,0
91163,0
91282,1
91396,1
91515,1
91628,1
91747,1
91864,1
91982,1
92096,1
92213,1
92329,1
92447,1
92563,1
92681,1
92797,1
92914,1
93029,1
93147,1
93267,1
93382,1
93495,1
93615,0
93729,0
93849,0
93964,0
94083,0
94197,0
94315,0
94429,0
94549,0
94663,1
94783,0
94895,0
95021,0
95128,0
95248,0
95363,0
95482,0
95595,0
95715,0
95831,0
95949,0
96064,0
96181,1
96297,1
96415,1
96529,1
96649,1
96763,1
96882,1
96996,1
97115,1
97230,1
97351,1
97461,1
97583,1
97696,1
97817,1
97931,1
98030,1
98154,1
98263,1
98382,1
98497,1
98614,1
98729,1
98850,1
98964,1
99080,1
99196,1
99314,1
99430,1
99548,1
99663,1
99784,1
99897,1
100023,0
100131,1
100249,1
100363,1
100481,1
100597,1
100716,1
100830,1
100951,1
101062,1
101186,1
101282,1
101398,1
101515,1
101631,1
101749,1
101863,1
101985,1
102096,1
102217,1
102327,1
102429,1
102555,1
102664,1
102782,0
102898,0
103025,0
103131,1
103251,1
103363,1
103484,1
103597,1
103717,1
103830,1
103949,1
104064,1
104184,1
104297,0
104416,0
104529,0
104650,0
104764,0
104883,0
104997,0
105114,0
105231,0
105349,0
105466,0
105582,0
105699,0
105814,0
105932,0
106047,0
106164,0
106279,0
106398,0
106515,0
106631,0
106746,0
106864,0
106984,0
107097,0
107216,0
107331,0
107449,0
107565,0
107683,0
107800,0
107915,0
108032,0
108147,0
108265,0
108381,0
108499,1
108614,1
108733,1
108837,1
108949,1
109066,1
109182,1
109299,1
109415,1
109533,1
109649,1
109755,1
109866,1
109979,1
110099,1
110214,1
110333,1
110447,1
110572,1
110681,1
110802,1
110904,1
111029,1
111145,1
111267,1
111382,1
111501,1
111614,1
111715,1
111834,1
111938,1
112050,1
112167,1
112267,1
112371,1
112481,1
112601,1
112714,1
112834,1
112934,1
113048,1
113166,1
113282,1
113401,1
113517,1
113633,1
113749,1
113848,1
113968,1
114100,1
114200,1
114315,1
114433,1
